station,window_months,window_start_month,window_end_month,rolling_mean_cfs,partial_months_in_window,unusable_months_in_window,historical_rank_lowest,historical_n,low_flow_percentile
San Marcos Springs,3,1984-07-01,1984-09-01,77.42114695340501,0,0,10,840,1.1904761904761905
San Marcos Springs,3,1984-08-01,1984-10-01,77.65770609318996,0,0,11,840,1.3095238095238095
San Marcos Springs,3,2026-02-01,2026-04-01,78.29482846902202,0,0,12,840,1.4285714285714286
San Marcos Springs,3,2023-09-01,2023-11-01,78.53620071684587,0,0,13,840,1.5476190476190477
San Marcos Springs,3,1957-01-01,1957-03-01,79.92665130568356,0,0,14,840,1.6666666666666667
San Marcos Springs,3,2026-01-01,2026-03-01,80.15360983102919,0,0,15,840,1.7857142857142856
San Marcos Springs,3,2026-03-01,2026-05-01,80.85089605734767,0,0,16,840,1.9047619047619049
San Marcos Springs,3,2025-12-01,2026-02-01,81.72350230414746,0,0,17,840,2.0238095238095237
San Marcos Springs,3,1989-10-01,1989-12-01,82.69749103942652,0,0,18,840,2.142857142857143
San Marcos Springs,3,2024-11-01,2025-01-01,82.9010752688172,0,0,19,840,2.261904761904762
San Marcos Springs,3,2023-06-01,2023-08-01,83.21935483870968,0,0,20,840,2.380952380952381
San Marcos Springs,3,1989-11-01,1990-01-01,83.27813620071684,0,0,21,840,2.5
San Marcos Springs,3,2025-11-01,2026-01-01,83.49175627240143,0,0,22,840,2.619047619047619
San Marcos Springs,3,1989-09-01,1989-11-01,83.59534050179211,0,0,23,840,2.738095238095238
San Marcos Springs,3,2023-10-01,2023-12-01,83.76200716845878,0,0,24,840,2.857142857142857
San Marcos Springs,3,2024-12-01,2025-02-01,83.84869431643625,0,0,25,840,2.976190476190476
San Marcos Springs,3,1989-12-01,1990-02-01,84.16781874039938,0,0,26,840,3.0952380952380953
San Marcos Springs,3,2024-10-01,2024-12-01,84.2989247311828,0,0,27,840,3.214285714285714
San Marcos Springs,3,2025-01-01,2025-03-01,84.48310291858678,0,0,28,840,3.3333333333333335
San Marcos Springs,3,1963-10-01,1963-12-01,84.78709677419356,0,0,29,840,3.4523809523809526
San Marcos Springs,3,2025-10-01,2025-12-01,85.10465949820788,0,0,30,840,3.571428571428571
San Marcos Springs,3,1963-12-01,1964-02-01,85.146829810901,0,0,31,840,3.6904761904761907
San Marcos Springs,3,1963-09-01,1963-11-01,85.59139784946237,0,0,32,840,3.8095238095238098
San Marcos Springs,3,1963-11-01,1964-01-01,85.60430107526882,0,0,33,840,3.9285714285714284
San Marcos Springs,3,2025-02-01,2025-04-01,85.65192012288786,0,0,34,840,4.0476190476190474
San Marcos Springs,3,2025-03-01,2025-05-01,85.66344086021505,0,0,35,840,4.166666666666666
San Marcos Springs,3,1984-09-01,1984-11-01,85.6978494623656,0,0,36,840,4.285714285714286
San Marcos Springs,3,1964-01-01,1964-03-01,86.12532443455692,0,0,37,840,4.404761904761905
San Marcos Springs,3,1996-06-01,1996-08-01,86.45519713261649,0,0,38,840,4.523809523809524
San Marcos Springs,3,2022-10-01,2022-12-01,86.45878136200717,0,0,39,840,4.642857142857143
San Marcos Springs,3,2022-09-01,2022-11-01,86.70430107526882,0,0,40,840,4.761904761904762
San Marcos Springs,3,1984-06-01,1984-08-01,86.7100358422939,0,0,41,840,4.880952380952381
San Marcos Springs,3,2026-04-01,2026-06-01,86.76559139784946,0,0,42,840,5
San Marcos Springs,3,2024-09-01,2024-11-01,87.07347670250896,0,0,43,840,5.119047619047619
San Marcos Springs,3,2023-02-01,2023-04-01,87.64516129032258,0,0,44,840,5.238095238095238
San Marcos Springs,3,2022-08-01,2022-10-01,87.72939068100358,0,0,45,840,5.357142857142857
San Marcos Springs,3,1990-01-01,1990-03-01,87.86674347158218,0,0,46,840,5.476190476190476
San Marcos Springs,3,1967-06-01,1967-08-01,87.88494623655913,0,0,47,840,5.595238095238096
San Marcos Springs,3,2022-11-01,2023-01-01,88.168458781362,0,0,48,840,5.714285714285714
San Marcos Springs,3,2009-06-01,2009-08-01,88.22365591397849,0,0,49,840,5.833333333333333
San Marcos Springs,3,2023-01-01,2023-03-01,88.39247311827957,0,0,50,840,5.952380952380952
San Marcos Springs,6,1956-06-01,1956-11-01,60.95179211469534,0,0,1,837,0.11947431302270012
San Marcos Springs,6,1956-07-01,1956-12-01,62.34623655913978,0,0,2,837,0.23894862604540024
San Marcos Springs,6,1956-08-01,1957-01-01,65.63118279569892,0,0,3,837,0.35842293906810035
San Marcos Springs,6,1956-09-01,1957-02-01,68.77192780337941,0,0,4,837,0.4778972520908005
San Marcos Springs,6,1956-10-01,1957-03-01,74.43787762416795,0,0,5,837,0.5973715651135006
San Marcos Springs,6,2023-07-01,2023-12-01,80.09068100358422,0,0,6,837,0.7168458781362007
San Marcos Springs,6,2023-06-01,2023-11-01,80.87777777777778,0,0,7,837,0.8363201911589008
San Marcos Springs,6,2025-11-01,2026-04-01,80.89329237071172,0,0,8,837,0.955794504181601
San Marcos Springs,6,2025-12-01,2026-05-01,81.28719918074756,0,0,9,837,1.0752688172043012
San Marcos Springs,6,2025-10-01,2026-03-01,82.62913466461853,0,0,10,837,1.1947431302270013
San Marcos Springs,6,2023-05-01,2023-10-01,82.86111111111111,1,0,11,837,1.3142174432497014
San Marcos Springs,6,2023-08-01,2024-01-01,83.19820788530465,0,0,12,837,1.4336917562724014
San Marcos Springs,6,2026-01-01,2026-06-01,83.45960061443932,0,0,13,837,1.5531660692951015
San Marcos Springs,6,1989-09-01,1990-02-01,83.88157962109575,0,0,14,837,1.6726403823178015
San Marcos Springs,6,2024-11-01,2025-04-01,84.27649769585253,0,0,15,837,1.7921146953405016
San Marcos Springs,6,2023-04-01,2023-09-01,84.32078853046595,1,0,16,837,1.911589008363202
San Marcos Springs,6,2024-10-01,2025-03-01,84.3910138248848,0,0,17,837,2.031063321385902
San Marcos Springs,6,2024-12-01,2025-05-01,84.75606758832565,0,0,18,837,2.1505376344086025
San Marcos Springs,6,2025-09-01,2026-02-01,85.15870455709165,0,0,19,837,2.2700119474313025
San Marcos Springs,6,1989-10-01,1990-03-01,85.28211725550435,0,0,20,837,2.3894862604540026
San Marcos Springs,6,1963-09-01,1964-02-01,85.36911383018169,0,0,21,837,2.5089605734767026
San Marcos Springs,6,1963-10-01,1964-03-01,85.45621060437523,0,0,22,837,2.6284348864994027
San Marcos Springs,6,2024-09-01,2025-02-01,85.46108550947261,0,0,23,837,2.7479091995221028
San Marcos Springs,6,1956-11-01,1957-04-01,85.86332565284178,0,0,24,837,2.867383512544803
San Marcos Springs,6,1989-08-01,1990-01-01,86.07724014336918,0,0,25,837,2.986857825567503
San Marcos Springs,6,1984-06-01,1984-11-01,86.20394265232974,0,0,26,837,3.106332138590203
San Marcos Springs,6,1984-05-01,1984-10-01,86.29139784946237,0,0,27,837,3.225806451612903
San Marcos Springs,6,2025-01-01,2025-06-01,86.8100102406554,0,0,28,837,3.345280764635603
San Marcos Springs,6,2023-03-01,2023-08-01,86.97670250896057,1,0,29,837,3.464755077658303
San Marcos Springs,6,2022-10-01,2023-03-01,87.42562724014337,0,0,30,837,3.584229390681003
San Marcos Springs,6,1963-08-01,1964-01-01,87.68817204301075,0,0,31,837,3.7037037037037033
San Marcos Springs,6,2022-11-01,2023-04-01,87.9068100358423,0,0,32,837,3.823178016726404
San Marcos Springs,6,2022-09-01,2023-02-01,87.90860215053763,0,0,33,837,3.942652329749104
San Marcos Springs,6,2022-08-01,2023-01-01,87.94892473118279,0,0,34,837,4.062126642771804
San Marcos Springs,6,1984-07-01,1984-12-01,88.0747311827957,0,0,35,837,4.1816009557945035
San Marcos Springs,6,2024-08-01,2025-01-01,88.07974910394265,0,0,36,837,4.301075268817205
San Marcos Springs,6,1963-11-01,1964-04-01,88.17162279075517,0,0,37,837,4.4205495818399045
San Marcos Springs,6,2026-02-01,2026-07-01,88.31981566820276,0,0,38,837,4.540023894862605
San Marcos Springs,6,2025-08-01,2026-01-01,88.46362007168459,0,0,39,837,4.659498207885305
San Marcos Springs,6,1989-07-01,1989-12-01,89.3836917562724,0,0,40,837,4.778972520908005
San Marcos Springs,6,1989-11-01,1990-04-01,89.39000256016385,0,0,41,837,4.898446833930705
San Marcos Springs,6,1984-04-01,1984-09-01,89.50913978494624,0,0,42,837,5.017921146953405
San Marcos Springs,6,2022-07-01,2022-12-01,89.69086021505376,0,0,43,837,5.137395459976105
San Marcos Springs,6,2023-02-01,2023-07-01,89.75358422939068,1,0,44,837,5.256869772998805
San Marcos Springs,6,2022-12-01,2023-05-01,89.92347670250896,1,0,45,837,5.376344086021505
San Marcos Springs,6,2023-01-01,2023-06-01,90.30734767025089,1,0,46,837,5.4958183990442055
San Marcos Springs,6,2025-02-01,2025-07-01,90.33689196108551,0,0,47,837,5.615292712066906
San Marcos Springs,6,1963-12-01,1964-05-01,90.5791496724756,0,0,48,837,5.734767025089606
San Marcos Springs,6,2009-04-01,2009-09-01,90.99283154121864,0,0,49,837,5.854241338112306
San Marcos Springs,6,1963-07-01,1963-12-01,91.27956989247312,0,0,50,837,5.973715651135006
San Marcos Springs,9,1956-06-01,1957-02-01,64.92907492746203,0,0,1,834,0.1199040767386091
San Marcos Springs,9,1956-07-01,1957-03-01,68.20637480798771,0,0,2,834,0.2398081534772182
San Marcos Springs,9,1956-08-01,1957-04-01,76.93803550093872,0,0,3,834,0.3597122302158274
San Marcos Springs,9,2025-09-01,2026-05-01,83.72276839051032,0,0,4,834,0.4796163069544364
San Marcos Springs,9,2025-10-01,2026-06-01,84.00795357569551,0,0,5,834,0.5995203836930456
San Marcos Springs,9,2023-04-01,2023-12-01,84.13452807646355,1,0,6,834,0.7194244604316548
San Marcos Springs,9,2023-03-01,2023-11-01,84.16320191158901,1,0,7,834,0.8393285371702638
San Marcos Springs,9,2023-02-01,2023-10-01,84.4557945041816,1,0,8,834,0.9592326139088728
San Marcos Springs,9,2025-08-01,2026-04-01,85.07402287079707,0,0,9,834,1.079136690647482
San Marcos Springs,9,2024-09-01,2025-05-01,85.52853729305342,0,0,10,834,1.1990407673860912
San Marcos Springs,9,2023-01-01,2023-09-01,85.67801672640383,1,0,11,834,1.3189448441247003
San Marcos Springs,9,2024-10-01,2025-06-01,85.97298173749786,0,0,12,834,1.4388489208633095
San Marcos Springs,9,2023-05-01,2024-01-01,86.08614097968936,1,0,13,834,1.5587529976019185
San Marcos Springs,9,2025-11-01,2026-07-01,86.71046253626899,0,0,14,834,1.6786570743405276
San Marcos Springs,9,2024-08-01,2025-04-01,87.2704727769244,0,0,15,834,1.7985611510791366
San Marcos Springs,9,2022-12-01,2023-08-01,87.68876941457587,1,0,16,834,1.9184652278177456
San Marcos Springs,9,2022-08-01,2023-04-01,87.84767025089606,0,0,17,834,2.038369304556355
San Marcos Springs,9,2024-11-01,2025-07-01,87.85828639699608,0,0,18,834,2.158273381294964
San Marcos Springs,9,2025-07-01,2026-03-01,87.98752346816863,0,0,19,834,2.278177458033573
San Marcos Springs,9,1963-08-01,1964-04-01,88.705096197421,0,0,20,834,2.3980815347721824
San Marcos Springs,9,2022-09-01,2023-05-01,88.85041816009557,1,0,21,834,2.5179856115107913
San Marcos Springs,9,1989-07-01,1990-03-01,88.87804232804233,0,0,22,834,2.6378896882494005
San Marcos Springs,9,1963-09-01,1964-05-01,88.91656573147118,0,0,23,834,2.7577937649880093
San Marcos Springs,9,2022-10-01,2023-06-01,89.02449223416966,1,0,24,834,2.877697841726619
San Marcos Springs,9,1989-08-01,1990-04-01,89.21878306878307,0,0,25,834,2.997601918465228
San Marcos Springs,9,2022-11-01,2023-07-01,89.22520908004779,1,0,26,834,3.117505995203837
San Marcos Springs,9,2022-07-01,2023-03-01,89.25806451612902,0,0,27,834,3.237410071942446
San Marcos Springs,9,1963-07-01,1964-03-01,89.56148807316772,0,0,28,834,3.357314148681055
San Marcos Springs,9,2024-07-01,2025-03-01,89.61563406724697,0,0,29,834,3.477218225419664
San Marcos Springs,9,2024-12-01,2025-08-01,89.90918245434375,0,0,30,834,3.5971223021582732
San Marcos Springs,9,2025-06-01,2026-02-01,90.17760710018774,0,0,31,834,3.7170263788968825
San Marcos Springs,9,1989-06-01,1990-02-01,90.44805427547362,0,0,32,834,3.8369304556354913
San Marcos Springs,9,2025-05-01,2026-01-01,90.64970131421744,0,0,33,834,3.9568345323741005
San Marcos Springs,9,1963-10-01,1964-06-01,90.69434350924897,0,0,34,834,4.07673860911271
San Marcos Springs,9,2025-01-01,2025-09-01,90.7747738521932,0,0,35,834,4.1966426858513195
San Marcos Springs,9,2025-04-01,2025-12-01,90.98195937873358,0,0,36,834,4.316546762589928
San Marcos Springs,9,2025-02-01,2025-10-01,91.36975593104626,0,0,37,834,4.436450839328537
San Marcos Springs,9,2025-03-01,2025-11-01,91.49091995221028,0,0,38,834,4.556354916067146
San Marcos Springs,9,2022-06-01,2023-02-01,91.82078853046595,0,0,39,834,4.676258992805756
San Marcos Springs,9,2024-06-01,2025-02-01,92.52531148660181,0,0,40,834,4.796163069544365
San Marcos Springs,9,1984-04-01,1984-12-01,92.58219832735962,0,0,41,834,4.916067146282973
San Marcos Springs,9,1984-03-01,1984-11-01,92.79725209080048,0,0,42,834,5.0359712230215825
San Marcos Springs,9,1989-09-01,1990-05-01,92.94638163509131,0,0,43,834,5.155875299760192
San Marcos Springs,9,1963-11-01,1964-07-01,92.99183454867548,0,0,44,834,5.275779376498801
San Marcos Springs,9,1956-09-01,1957-05-01,93.25703191670934,0,0,45,834,5.39568345323741
San Marcos Springs,9,1989-05-01,1990-01-01,93.52831541218637,0,0,46,834,5.515587529976019
San Marcos Springs,9,2009-01-01,2009-09-01,93.5505205666496,0,0,47,834,5.635491606714628
San Marcos Springs,9,1963-06-01,1964-02-01,93.59971985333499,0,0,48,834,5.755395683453238
San Marcos Springs,9,1963-12-01,1964-08-01,93.67212128702674,0,0,49,834,5.875299760191846
San Marcos Springs,9,2023-06-01,2024-02-01,93.68677954929345,0,0,50,834,5.995203836930456
San Marcos Springs,12,1956-06-01,1957-05-01,84.25361623143881,0,0,1,831,0.12033694344163659
San Marcos Springs,12,2023-01-01,2023-12-01,85.19901433691756,1,0,2,831,0.24067388688327318
San Marcos Springs,12,2022-11-01,2023-10-01,85.3839605734767,1,0,3,831,0.36101083032490977
San Marcos Springs,12,2022-12-01,2023-11-01,85.40062724014336,1,0,4,831,0.48134777376654636
San Marcos Springs,12,2022-10-01,2023-09-01,85.87320788530467,1,0,5,831,0.601684717208183
San Marcos Springs,12,2023-02-01,2024-01-01,86.47589605734767,1,0,6,831,0.7220216606498195
San Marcos Springs,12,2022-09-01,2023-08-01,87.44265232974911,1,0,7,831,0.842358604091456
San Marcos Springs,12,2025-05-01,2026-04-01,87.56098310291858,0,0,8,831,0.9626955475330927
San Marcos Springs,12,2025-07-01,2026-06-01,87.68204045058884,0,0,9,831,1.083032490974729
San Marcos Springs,12,2025-06-01,2026-05-01,87.84592933947772,0,0,10,831,1.203369434416366
San Marcos Springs,12,2025-04-01,2026-03-01,88.27487199180747,0,0,11,831,1.3237063778580023
San Marcos Springs,12,2025-08-01,2026-07-01,88.39171786994368,0,0,12,831,1.444043321299639
San Marcos Springs,12,2022-08-01,2023-07-01,88.85125448028674,1,0,13,831,1.5643802647412757
San Marcos Springs,12,2025-03-01,2026-02-01,89.04906554019458,0,0,14,831,1.684717208182912
San Marcos Springs,12,2024-10-01,2025-09-01,89.1558115719406,0,0,15,831,1.8050541516245486
San Marcos Springs,12,2024-09-01,2025-08-01,89.20025601638505,0,0,16,831,1.9253910950661854
San Marcos Springs,12,2024-08-01,2025-07-01,89.20832053251408,0,0,17,831,2.0457280385078223
San Marcos Springs,12,2024-11-01,2025-10-01,89.25258576548899,0,0,18,831,2.166064981949458
San Marcos Springs,12,2025-01-01,2025-12-01,89.35724526369688,0,0,19,831,2.286401925391095
San Marcos Springs,12,2025-02-01,2026-01-01,89.40025601638504,0,0,20,831,2.406738868832732
San Marcos Springs,12,2024-07-01,2025-06-01,89.49595494111622,0,0,21,831,2.527075812274368
San Marcos Springs,12,2024-12-01,2025-11-01,89.58036354326677,0,0,22,831,2.6474127557160045
San Marcos Springs,12,2022-07-01,2023-06-01,89.99910394265233,1,0,23,831,2.7677496991576414
San Marcos Springs,12,2024-06-01,2025-05-01,90.80984383000512,0,0,24,831,2.888086642599278
San Marcos Springs,12,2022-06-01,2023-05-01,91.54910394265232,1,0,25,831,3.0084235860409145
San Marcos Springs,12,1963-09-01,1964-08-01,91.65194042763565,0,0,26,831,3.1287605294825513
San Marcos Springs,12,1963-10-01,1964-09-01,92.02971820541342,0,0,27,831,3.2490974729241873
San Marcos Springs,12,1963-08-01,1964-07-01,92.18688666419479,0,0,28,831,3.369434416365824
San Marcos Springs,12,1963-07-01,1964-06-01,92.4637683846249,0,0,29,831,3.489771359807461
San Marcos Springs,12,2023-03-01,2024-02-01,92.94859720677296,1,0,30,831,3.6101083032490973
San Marcos Springs,12,1963-11-01,1964-10-01,93.87918057100482,0,0,31,831,3.730445246690734
San Marcos Springs,12,2022-05-01,2023-04-01,93.94489247311827,0,0,32,831,3.850782190132371
San Marcos Springs,12,1989-05-01,1990-04-01,94.0217037890425,0,0,33,831,3.9711191335740073
San Marcos Springs,12,1963-06-01,1964-05-01,94.20265727351378,0,0,34,831,4.0914560770156445
San Marcos Springs,12,1989-04-01,1990-03-01,94.2467037890425,0,0,35,831,4.21179302045728
San Marcos Springs,12,2024-05-01,2025-04-01,94.48188684075781,0,0,36,831,4.332129963898916
San Marcos Springs,12,1956-07-01,1957-06-01,95.03417178699436,0,0,37,831,4.452466907340553
San Marcos Springs,12,1963-12-01,1964-11-01,95.32918057100483,0,0,38,831,4.57280385078219
San Marcos Springs,12,1989-03-01,1990-02-01,95.50208013312852,0,0,39,831,4.693140794223827
San Marcos Springs,12,1989-06-01,1990-05-01,95.60503712237583,0,0,40,831,4.813477737665464
San Marcos Springs,12,2008-10-01,2009-09-01,96.10876856118792,0,0,41,831,4.9338146811071
San Marcos Springs,12,1963-05-01,1964-04-01,96.43921641329872,0,0,42,831,5.054151624548736
San Marcos Springs,12,1964-01-01,1964-12-01,96.63563218390804,0,0,43,831,5.174488567990373
San Marcos Springs,12,1989-07-01,1990-06-01,96.7578149001536,0,0,44,831,5.294825511432009
San Marcos Springs,12,1996-03-01,1997-02-01,97.06157834101383,0,0,45,831,5.415162454873646
San Marcos Springs,12,1996-04-01,1997-03-01,97.57233102918586,0,0,46,831,5.535499398315283
San Marcos Springs,12,2024-04-01,2025-03-01,97.6318868407578,0,0,47,831,5.6558363417569195
San Marcos Springs,12,1989-02-01,1990-01-01,97.80862775217614,0,0,48,831,5.776173285198556
San Marcos Springs,12,1996-02-01,1997-01-01,97.83446421950315,0,0,49,831,5.896510228640193
San Marcos Springs,12,2008-09-01,2009-08-01,98.06710189452124,0,0,50,831,6.016847172081829
San Marcos Springs,18,2024-11-01,2026-04-01,86.46615463389656,0,0,1,825,0.12121212121212122
San Marcos Springs,18,2022-07-01,2023-12-01,86.6962962962963,1,0,2,825,0.24242424242424243
San Marcos Springs,18,2024-12-01,2026-05-01,86.81597542242703,0,0,3,825,0.36363636363636365
San Marcos Springs,18,2022-08-01,2024-01-01,86.96690561529272,1,0,4,825,0.48484848484848486
San Marcos Springs,18,2024-10-01,2026-03-01,86.98025260283325,0,0,5,825,0.6060606060606061
San Marcos Springs,18,2025-01-01,2026-06-01,87.39136371394436,0,0,6,825,0.7272727272727273
San Marcos Springs,18,2024-09-01,2026-02-01,87.85307219662059,0,0,7,825,0.8484848484848486
San Marcos Springs,18,2022-06-01,2023-11-01,87.99199522102748,1,0,8,825,0.9696969696969697
San Marcos Springs,18,2024-08-01,2026-01-01,88.96008704557092,0,0,9,825,1.090909090909091
San Marcos Springs,18,2025-02-01,2026-07-01,89.04010923365762,0,0,10,825,1.2121212121212122
San Marcos Springs,18,2022-05-01,2023-10-01,90.25029868578255,1,0,11,825,1.3333333333333335
San Marcos Springs,18,2024-07-01,2025-12-01,90.29879672299028,0,0,12,825,1.4545454545454546
San Marcos Springs,18,2022-09-01,2024-02-01,91.26859885469452,1,0,13,825,1.575757575757576
San Marcos Springs,18,2024-06-01,2025-11-01,92.00811571940604,0,0,14,825,1.6969696969696972
San Marcos Springs,18,2022-04-01,2023-09-01,94.02759856630824,1,0,15,825,1.8181818181818181
San Marcos Springs,18,2024-05-01,2025-10-01,94.39748250554702,0,0,16,825,1.9393939393939394
San Marcos Springs,18,2022-10-01,2024-03-01,94.75814485230504,1,0,17,825,2.0606060606060606
San Marcos Springs,18,1963-07-01,1964-12-01,94.85027808676307,0,0,18,825,2.181818181818182
San Marcos Springs,18,1963-08-01,1965-01-01,94.99543937708565,0,0,19,825,2.3030303030303028
San Marcos Springs,18,1963-06-01,1964-11-01,96.16150867218721,0,0,20,825,2.4242424242424243
San Marcos Springs,18,2024-04-01,2025-09-01,96.39479433350401,0,0,21,825,2.5454545454545454
San Marcos Springs,18,2022-11-01,2024-04-01,96.97409467309356,1,0,22,825,2.666666666666667
San Marcos Springs,18,1963-05-01,1964-10-01,97.4883903926173,0,0,23,825,2.7878787878787876
San Marcos Springs,18,1963-04-01,1964-09-01,98.77721954434969,0,0,24,825,2.909090909090909
San Marcos Springs,18,1963-09-01,1965-02-01,99.18437946925155,0,0,25,825,3.0303030303030303
San Marcos Springs,18,2022-12-01,2024-05-01,99.25605405182714,1,0,26,825,3.151515151515152
San Marcos Springs,18,2022-03-01,2023-08-01,99.62258064516129,1,0,27,825,3.272727272727273
San Marcos Springs,18,2024-03-01,2025-08-01,99.68063662741082,0,0,28,825,3.3939393939393945
San Marcos Springs,18,1988-11-01,1990-04-01,100.32858422939069,0,0,29,825,3.5151515151515147
San Marcos Springs,18,1963-03-01,1964-08-01,100.5651526387344,0,0,30,825,3.6363636363636362
San Marcos Springs,18,2023-01-01,2024-06-01,100.62845548551888,1,0,31,825,3.7575757575757573
San Marcos Springs,18,1988-10-01,1990-03-01,101.01126045400238,0,0,32,825,3.878787878787879
San Marcos Springs,18,1988-12-01,1990-05-01,101.07255077658303,0,0,33,825,4
San Marcos Springs,18,2023-08-01,2025-01-01,101.07409467309355,0,0,34,825,4.121212121212121
San Marcos Springs,18,2023-07-01,2024-12-01,101.25330614262761,0,0,35,825,4.242424242424243
San Marcos Springs,18,1989-01-01,1990-06-01,101.54005376344085,0,0,36,825,4.363636363636364
San Marcos Springs,18,2023-06-01,2024-11-01,101.56943517488568,0,0,37,825,4.484848484848484
San Marcos Springs,18,2023-02-01,2024-07-01,101.63203971490957,1,0,38,825,4.6060606060606055
San Marcos Springs,18,2023-09-01,2025-02-01,101.6743250878401,0,0,39,825,4.7272727272727275
San Marcos Springs,18,2023-03-01,2024-08-01,102.1795307543361,1,0,40,825,4.848484848484849
San Marcos Springs,18,1988-09-01,1990-02-01,102.26848864994027,0,0,41,825,4.96969696969697
San Marcos Springs,18,1989-02-01,1990-07-01,102.33575268817204,0,0,42,825,5.090909090909091
San Marcos Springs,18,1963-02-01,1964-07-01,102.34683466638417,0,0,43,825,5.212121212121213
San Marcos Springs,18,2023-05-01,2024-10-01,102.56758332303383,1,0,44,825,5.333333333333334
San Marcos Springs,18,2023-04-01,2024-09-01,102.57385572446752,1,0,45,825,5.454545454545454
San Marcos Springs,18,2023-10-01,2025-03-01,102.59726415594047,0,0,46,825,5.575757575757575
San Marcos Springs,18,2023-12-01,2025-05-01,102.8621984450683,0,0,47,825,5.696969696969697
San Marcos Springs,18,2023-11-01,2025-04-01,103.03937885128096,0,0,48,825,5.818181818181818
San Marcos Springs,18,2024-02-01,2025-07-01,103.45365603168717,0,0,49,825,5.9393939393939394
San Marcos Springs,18,2024-01-01,2025-06-01,103.49308255498467,0,0,50,825,6.0606060606060606
San Marcos Springs,24,2024-07-01,2026-06-01,88.58899769585254,0,0,1,819,0.1221001221001221
San Marcos Springs,24,2024-08-01,2026-07-01,88.80001920122888,0,0,2,819,0.2442002442002442
San Marcos Springs,24,2024-06-01,2026-05-01,89.32788658474142,0,0,3,819,0.3663003663003663
San Marcos Springs,24,2024-05-01,2026-04-01,91.0214349718382,0,0,4,819,0.4884004884004884
San Marcos Springs,24,2024-04-01,2026-03-01,92.95337941628264,0,0,5,819,0.6105006105006106
San Marcos Springs,24,2024-03-01,2026-02-01,96.05015360983103,0,0,6,819,0.7326007326007326
San Marcos Springs,24,2023-06-01,2025-05-01,97.36609327824567,0,0,7,819,0.8547008547008548
San Marcos Springs,24,2023-07-01,2025-06-01,97.64248216713456,0,0,8,819,0.9768009768009768
San Marcos Springs,24,2022-05-01,2024-04-01,97.72631473241874,1,0,9,819,1.098901098901099
San Marcos Springs,24,2022-06-01,2024-05-01,97.73572333456927,1,0,10,819,1.221001221001221
San Marcos Springs,24,2022-07-01,2024-06-01,97.8940566679026,1,0,11,819,1.3431013431013432
San Marcos Springs,24,2023-05-01,2025-04-01,97.9948119162385,1,0,12,819,1.465201465201465
San Marcos Springs,24,2023-03-01,2025-02-01,97.99991944312022,1,0,13,819,1.5873015873015872
San Marcos Springs,24,2023-04-01,2025-03-01,98.02814524957184,1,0,14,819,1.7094017094017095
San Marcos Springs,24,2022-08-01,2024-07-01,98.21126096897788,1,0,15,819,1.8315018315018317
San Marcos Springs,24,2023-02-01,2025-01-01,98.24396706216784,1,0,16,819,1.9536019536019535
San Marcos Springs,24,2023-08-01,2025-07-01,98.38979399509155,0,0,17,819,2.0757020757020754
San Marcos Springs,24,2023-01-01,2024-12-01,98.51681652453344,1,0,18,819,2.197802197802198
San Marcos Springs,24,2022-09-01,2024-08-01,98.61179860338648,1,0,19,819,2.31990231990232
San Marcos Springs,24,2022-04-01,2024-03-01,98.65270362130762,1,0,20,819,2.442002442002442
San Marcos Springs,24,2022-12-01,2024-11-01,98.6579455567915,1,0,21,819,2.564102564102564
San Marcos Springs,24,2022-10-01,2024-09-01,98.78679860338647,1,0,22,819,2.6862026862026864
San Marcos Springs,24,2022-11-01,2024-10-01,98.90239000123594,1,0,23,819,2.8083028083028085
San Marcos Springs,24,2022-03-01,2024-02-01,99.4470584600173,1,0,24,819,2.93040293040293
San Marcos Springs,24,2022-02-01,2024-01-01,99.48898169482847,1,0,25,819,3.0525030525030523
San Marcos Springs,24,2023-09-01,2025-08-01,99.49060044670445,0,0,26,819,3.1746031746031744
San Marcos Springs,24,2024-02-01,2026-01-01,99.70614704168653,0,0,27,819,3.296703296703297
San Marcos Springs,24,2023-10-01,2025-09-01,100.42810044670445,0,0,28,819,3.418803418803419
San Marcos Springs,24,2024-01-01,2025-12-01,100.5959319879231,0,0,29,819,3.5409035409035408
San Marcos Springs,24,2023-12-01,2025-11-01,100.74781370835319,0,0,30,819,3.6630036630036633
San Marcos Springs,24,2023-11-01,2025-10-01,100.83670259724208,0,0,31,819,3.785103785103785
San Marcos Springs,24,2022-01-01,2023-12-01,101.76451932923707,1,0,32,819,3.907203907203907
San Marcos Springs,24,1963-02-01,1965-01-01,101.91326220050497,0,0,33,819,4.029304029304029
San Marcos Springs,24,1963-01-01,1964-12-01,102.72912241555873,0,0,34,819,4.151404151404151
San Marcos Springs,24,1963-03-01,1965-02-01,103.98617886717163,0,0,35,819,4.273504273504273
San Marcos Springs,24,1962-12-01,1964-11-01,104.0705202650211,0,0,36,819,4.395604395604396
San Marcos Springs,24,2021-12-01,2023-11-01,105.58306771633384,1,0,37,819,4.517704517704518
San Marcos Springs,24,1962-11-01,1964-10-01,105.62190915390998,0,0,38,819,4.63980463980464
San Marcos Springs,24,1963-04-01,1965-03-01,105.91091004996734,0,0,39,819,4.761904761904762
San Marcos Springs,24,1988-08-01,1990-07-01,106.1959005376344,0,0,40,819,4.884004884004884
San Marcos Springs,24,1988-07-01,1990-06-01,106.59375,0,0,41,819,5.006105006105006
