station,year,month,observed_days,monthly_mean_cfs,expected_days,coverage_pct,complete_month,year_status,year_used,forced_include,month_status,month_usable_for_rolling
Comal Springs,2023,2023-06-01,30,160.83333333333334,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2023,2023-07-01,31,93.7741935483871,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2023,2023-08-01,31,64.3225806451613,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2023,2023-09-01,30,70.33333333333333,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2023,2023-10-01,31,88.74193548387096,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2023,2023-11-01,30,116.96666666666667,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2023,2023-12-01,31,129.7741935483871,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-01-01,31,153.25806451612902,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-02-01,29,181.3793103448276,29,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-03-01,31,159.48387096774192,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-04-01,30,149.76666666666668,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-05-01,31,128,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-06-01,30,91.8,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-07-01,31,100.19354838709677,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-08-01,31,99.16129032258064,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-09-01,30,87.86666666666666,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-10-01,31,63.806451612903224,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-11-01,30,68.03333333333333,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2024,2024-12-01,31,60.516129032258064,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-01-01,31,71.80645161290323,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-02-01,28,87,28,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-03-01,31,73.16129032258064,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-04-01,30,66.96666666666667,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-05-01,31,61.45161290322581,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-06-01,30,115.43333333333334,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-07-01,31,141.09677419354838,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-08-01,31,90.48387096774194,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-09-01,30,91.73333333333333,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-10-01,31,66,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-11-01,30,65.43333333333334,30,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2025,2025-12-01,31,73.12903225806451,31,100,TRUE,COMPLETE,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2026,2026-01-01,31,73.58064516129032,31,100,TRUE,CURRENT YEAR - COMPLETE THROUGH DATA END,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2026,2026-02-01,28,71.64285714285714,28,100,TRUE,CURRENT YEAR - COMPLETE THROUGH DATA END,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2026,2026-03-01,31,62.935483870967744,31,100,TRUE,CURRENT YEAR - COMPLETE THROUGH DATA END,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2026,2026-04-01,30,77.23333333333333,30,100,TRUE,CURRENT YEAR - COMPLETE THROUGH DATA END,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2026,2026-05-01,31,148.32258064516128,31,100,TRUE,CURRENT YEAR - COMPLETE THROUGH DATA END,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2026,2026-06-01,30,167.53333333333333,30,100,TRUE,CURRENT YEAR - COMPLETE THROUGH DATA END,TRUE,FALSE,COMPLETE,TRUE
Comal Springs,2026,2026-07-01,31,189.80645161290323,31,100,TRUE,CURRENT YEAR - COMPLETE THROUGH DATA END,TRUE,FALSE,COMPLETE,TRUE
San Marcos Springs,1927,1927-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-02-01,0,NA,29,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1928,1928-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1929,1929-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1930,1930-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1931,1931-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-02-01,0,NA,29,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1932,1932-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1933,1933-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1934,1934-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1935,1935-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-02-01,0,NA,29,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1936,1936-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1937,1937-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1938,1938-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1939,1939-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-02-01,0,NA,29,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1940,1940-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1941,1941-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1942,1942-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1943,1943-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-02-01,0,NA,29,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1944,1944-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-02-01,0,NA,28,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-03-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-04-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-05-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-06-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-07-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-08-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-09-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-10-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-11-01,0,NA,30,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1945,1945-12-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
San Marcos Springs,1946,1946-01-01,0,NA,31,0,FALSE,NA,NA,NA,MISSING,FALSE
